Table_Id,City,Summary_Level,Place_Fips,Geo_Id,State,State_Fips,Total_Population
100485,Edwardsville,160,23176,16000US0123176,AL,1,137
100486,Egypt,160,23224,16000US0123224,AL,1,1254
100487,Elba,160,23296,16000US0123296,AL,1,3919
100488,Elberta,160,23320,16000US0123320,AL,1,1506
100489,Eldridge,160,23344,16000US0123344,AL,1,204
100490,Elkmont,160,23488,16000US0123488,AL,1,430
100491,Elmore,160,23656,16000US0123656,AL,1,1671
100492,Emelle,160,23872,16000US0123872,AL,1,38
100493,Emerald Mountain,160,23880,16000US0123880,AL,1,2895
100494,Enterprise,160,24184,16000US0124184,AL,1,27785
100495,Epes,160,24256,16000US0124256,AL,1,137
100496,Ethelsville,160,24472,16000US0124472,AL,1,99
100497,Eufaula,160,24568,16000US0124568,AL,1,12809
100498,Eunola,160,24616,16000US0124616,AL,1,421
100499,Eutaw,160,24664,16000US0124664,AL,1,2834
100500,Eva,160,24688,16000US0124688,AL,1,552
100501,Evergreen,160,24808,16000US0124808,AL,1,3842
100502,Excel,160,24880,16000US0124880,AL,1,1019
100503,Fairfield,160,25120,16000US0125120,AL,1,10987
100504,Fairford,160,25216,16000US0125216,AL,1,85
100505,Fairhope,160,25240,16000US0125240,AL,1,17309
100506,Fairview,160,25384,16000US0125384,AL,1,483
100507,Falkville,160,25648,16000US0125648,AL,1,1226
100508,Faunsdale,160,25816,16000US0125816,AL,1,53
100509,Fayette,160,25840,16000US0125840,AL,1,4523
100510,Fayetteville,160,25864,16000US0125864,AL,1,1257
100511,Fitzpatrick,160,26152,16000US0126152,AL,1,84
100512,Five Points,160,26200,16000US0126200,AL,1,181
100513,Flomaton,160,26824,16000US0126824,AL,1,1670
100514,Florala,160,26848,16000US0126848,AL,1,1863
100515,Florence,160,26896,16000US0126896,AL,1,39855
100516,Foley,160,26992,16000US0126992,AL,1,16345
100517,Forestdale,160,27088,16000US0127088,AL,1,9716
100518,Forkland,160,27376,16000US0127376,AL,1,767
100519,Fort Deposit,160,27520,16000US0127520,AL,1,1482
100520,Fort Payne,160,27616,16000US0127616,AL,1,14112
100521,Fort Rucker,160,27640,16000US0127640,AL,1,4895
100522,Franklin,160,28024,16000US0128024,AL,1,243
100523,Fredonia,160,28120,16000US0128120,AL,1,385
100524,Frisco City,160,28312,16000US0128312,AL,1,1272
100525,Fruitdale,160,28408,16000US0128408,AL,1,209
100526,Fruithurst,160,28432,16000US0128432,AL,1,266
100527,Fulton,160,28504,16000US0128504,AL,1,211
100528,Fultondale,160,28552,16000US0128552,AL,1,8733
100529,Fyffe,160,28672,16000US0128672,AL,1,1358
100530,Gadsden,160,28696,16000US0128696,AL,1,36455
100531,Gainesville,160,28768,16000US0128768,AL,1,171
100532,Gallant,160,28816,16000US0128816,AL,1,742
100533,Gantt,160,28936,16000US0128936,AL,1,180
100534,Garden City,160,29032,16000US0129032,AL,1,374
100535,Gardendale,160,29056,16000US0129056,AL,1,13763
100536,Gaylesville,160,29296,16000US0129296,AL,1,187
100537,Geiger,160,29392,16000US0129392,AL,1,262
100538,Geneva,160,29464,16000US0129464,AL,1,4469
100539,Georgiana,160,29560,16000US0129560,AL,1,1710
100540,Geraldine,160,29608,16000US0129608,AL,1,883
100541,Gilbertown,160,29704,16000US0129704,AL,1,191
100542,Glen Allen,160,29944,16000US0129944,AL,1,513
100543,Glencoe,160,29992,16000US0129992,AL,1,5139
100544,Glenwood,160,30160,16000US0130160,AL,1,228
100545,Goldville,160,30448,16000US0130448,AL,1,43
100546,Good Hope,160,30496,16000US0130496,AL,1,2232
100547,Goodwater,160,30640,16000US0130640,AL,1,1537
100548,Gordo,160,30736,16000US0130736,AL,1,1680
100549,Gordon,160,30760,16000US0130760,AL,1,275
100550,Gordonville,160,30808,16000US0130808,AL,1,278
100551,Goshen,160,30880,16000US0130880,AL,1,356
100552,Graham,160,31000,16000US0131000,AL,1,332
100553,Grand Bay,160,31024,16000US0131024,AL,1,3501
100554,Grant,160,31096,16000US0131096,AL,1,956
100555,Grayson Valley,160,31348,16000US0131348,AL,1,5160
100556,Graysville,160,31384,16000US0131384,AL,1,2149
100557,Greensboro,160,31720,16000US0131720,AL,1,2485
100558,Greenville,160,31912,16000US0131912,AL,1,7912
100559,Grimes,160,32056,16000US0132056,AL,1,570
100560,Grove Hill,160,32080,16000US0132080,AL,1,1716
100561,Guin,160,32224,16000US0132224,AL,1,2351
100562,Gulfcrest,160,32248,16000US0132248,AL,1,207
100563,Gulf Shores,160,32272,16000US0132272,AL,1,10703
100564,Guntersville,160,32416,16000US0132416,AL,1,8326
100565,Gurley,160,32440,16000US0132440,AL,1,691
100566,Gu-Win,160,32536,16000US0132536,AL,1,126
100567,Hackleburg,160,32560,16000US0132560,AL,1,1444
100568,Hackneyville,160,32584,16000US0132584,AL,1,381
100569,Haleburg,160,32656,16000US0132656,AL,1,96
100570,Haleyville,160,32704,16000US0132704,AL,1,4068
100571,Hamilton,160,32848,16000US0132848,AL,1,6814
100572,Hammondville,160,32896,16000US0132896,AL,1,587
100573,Hanceville,160,32968,16000US0132968,AL,1,3195
100574,Harpersville,160,33256,16000US0133256,AL,1,1711
100575,Hartford,160,33424,16000US0133424,AL,1,2645
100576,Hartselle,160,33448,16000US0133448,AL,1,14455
100577,Harvest,160,33472,16000US0133472,AL,1,5226
100578,Hatton,160,33544,16000US0133544,AL,1,144
100579,Hayden,160,33640,16000US0133640,AL,1,1186
100580,Hayneville,160,33712,16000US0133712,AL,1,984
100581,Hazel Green,160,33808,16000US0133808,AL,1,3266
100582,Headland,160,33856,16000US0133856,AL,1,4685
100583,Heath,160,33904,16000US0133904,AL,1,338
100584,Heflin,160,33976,16000US0133976,AL,1,3504
100585,Helena,160,34024,16000US0134024,AL,1,17589
100586,Henagar,160,34096,16000US0134096,AL,1,2253
100587,Highland Lake,160,34480,16000US0134480,AL,1,393
100588,Highland Lakes,160,34490,16000US0134490,AL,1,4864
100589,Hillsboro,160,34816,16000US0134816,AL,1,562
100590,Hissop,160,34984,16000US0134984,AL,1,772
100591,Hobson,160,35130,16000US0135130,AL,1,77
100592,Hobson City,160,35152,16000US0135152,AL,1,998
100593,Hodges,160,35200,16000US0135200,AL,1,308
100594,Hokes Bluff,160,35392,16000US0135392,AL,1,4314
100595,Hollins,160,35512,16000US0135512,AL,1,930
100596,Hollis Crossroads,160,35536,16000US0135536,AL,1,714
100597,Holly Pond,160,35560,16000US0135560,AL,1,1084
100598,Hollywood,160,35632,16000US0135632,AL,1,971
100599,Holt,160,35704,16000US0135704,AL,1,3652
100600,Holtville,160,35752,16000US0135752,AL,1,4263
100601,Homewood,160,35800,16000US0135800,AL,1,25535
100602,Hoover,160,35896,16000US0135896,AL,1,83547
100603,Horn Hill,160,36088,16000US0136088,AL,1,254
100604,Hueytown,160,36448,16000US0136448,AL,1,15894
100605,Huguley,160,36592,16000US0136592,AL,1,2373
100606,Huntsville,160,37000,16000US0137000,AL,1,185594
100607,Hurtsboro,160,37096,16000US0137096,AL,1,487
100608,Hytop,160,37264,16000US0137264,AL,1,422
100609,Ider,160,37312,16000US0137312,AL,1,887
100610,Indian Springs Village,160,37465,16000US0137465,AL,1,2505
100611,Irondale,160,37864,16000US0137864,AL,1,12398
100612,Ivalee,160,38032,16000US0138032,AL,1,690
100613,Jackson,160,38152,16000US0138152,AL,1,5055
100614,Jacksons' Gap,160,38248,16000US0138248,AL,1,932
100615,Jacksonville,160,38272,16000US0138272,AL,1,12372
100616,Jasper,160,38416,16000US0138416,AL,1,14186
100617,Jemison,160,38608,16000US0138608,AL,1,2627
100618,Joppa,160,39064,16000US0139064,AL,1,263
100619,Kansas,160,39280,16000US0139280,AL,1,186
100620,Kellyton,160,39472,16000US0139472,AL,1,248
100621,Kennedy,160,39520,16000US0139520,AL,1,412
100622,Killen,160,39784,16000US0139784,AL,1,1177
100623,Kimberly,160,39856,16000US0139856,AL,1,2799
100624,Kinsey,160,40072,16000US0140072,AL,1,2275
100625,Kinston,160,40096,16000US0140096,AL,1,563
100626,Ladonia,160,40648,16000US0140648,AL,1,2840
100627,La Fayette,160,40672,16000US0140672,AL,1,2989
100628,Lakeview,160,40888,16000US0140888,AL,1,133
100629,Lake View,160,40928,16000US0140928,AL,1,2417
100630,Lanett,160,41296,16000US0141296,AL,1,6457
100631,Langston,160,41368,16000US0141368,AL,1,211
100632,Leeds,160,41968,16000US0141968,AL,1,11881
100633,Leesburg,160,42016,16000US0142016,AL,1,1055
100634,Leighton,160,42160,16000US0142160,AL,1,859
100635,Leroy,160,42304,16000US0142304,AL,1,779
100636,Lester,160,42352,16000US0142352,AL,1,143
100637,Level Plains,160,42472,16000US0142472,AL,1,2181
100638,Lexington,160,42640,16000US0142640,AL,1,667
100639,Libertyville,160,42808,16000US0142808,AL,1,146
100640,Lillian,160,42928,16000US0142928,AL,1,1256
100641,Lincoln,160,43120,16000US0143120,AL,1,6391
100642,Linden,160,43240,16000US0143240,AL,1,2123
100643,Lineville,160,43264,16000US0143264,AL,1,2549
100644,Lipscomb,160,43336,16000US0143336,AL,1,2275
100645,Lisman,160,43384,16000US0143384,AL,1,613
100646,Littleville,160,43648,16000US0143648,AL,1,1029
100647,Livingston,160,43720,16000US0143720,AL,1,3466
100648,Loachapoka,160,43744,16000US0143744,AL,1,217
100649,Lockhart,160,43816,16000US0143816,AL,1,443
100650,Locust Fork,160,43888,16000US0143888,AL,1,1441
100651,Lookout Mountain,160,44160,16000US0144160,AL,1,1152
100652,Louisville,160,44344,16000US0144344,AL,1,440
100653,Lowndesboro,160,44536,16000US0144536,AL,1,118
100654,Loxley,160,44608,16000US0144608,AL,1,1886
100655,Luverne,160,44728,16000US0144728,AL,1,2825
100656,Lynn,160,44800,16000US0144800,AL,1,563
100657,McDonald Chapel,160,45208,16000US0145208,AL,1,530
100658,Macedonia,160,45316,16000US0145316,AL,1,165
100659,McIntosh,160,45472,16000US0145472,AL,1,422
100660,McKenzie,160,45496,16000US0145496,AL,1,551
100661,McMullen,160,45640,16000US0145640,AL,1,5
100662,Madison,160,45784,16000US0145784,AL,1,45590
100663,Madrid,160,45904,16000US0145904,AL,1,355
100664,Magnolia Springs,160,46072,16000US0146072,AL,1,752
100665,Malcolm,160,46192,16000US0146192,AL,1,168
100666,Malvern,160,46264,16000US0146264,AL,1,1816
100667,Maplesville,160,46504,16000US0146504,AL,1,815
100668,Marbury,160,46600,16000US0146600,AL,1,1419
100669,Margaret,160,46696,16000US0146696,AL,1,4487
100670,Marion,160,46768,16000US0146768,AL,1,3551
100671,Maytown,160,47728,16000US0147728,AL,1,359
100672,Meadowbrook,160,47740,16000US0147740,AL,1,8752
100673,Megargel,160,47848,16000US0147848,AL,1,64
100674,Memphis,160,48052,16000US0148052,AL,1,38
100675,Mentone,160,48064,16000US0148064,AL,1,390
100676,Meridianville,160,48112,16000US0148112,AL,1,6270
100677,Midfield,160,48376,16000US0148376,AL,1,5284
100678,Midland City,160,48400,16000US0148400,AL,1,2151
100679,Midway,160,48424,16000US0148424,AL,1,583
100680,Mignon,160,48616,16000US0148616,AL,1,1088
100681,Millbrook,160,48712,16000US0148712,AL,1,14983
100682,Millerville,160,48784,16000US0148784,AL,1,216
100683,Millport,160,48808,16000US0148808,AL,1,1070
100684,Millry,160,48832,16000US0148832,AL,1,565
100685,Minor,160,49072,16000US0149072,AL,1,1334
100686,Mobile,160,50000,16000US0150000,AL,1,194669
100687,Monroeville,160,50192,16000US0150192,AL,1,6265
100688,Montevallo,160,50312,16000US0150312,AL,1,6549
100689,Montgomery,160,51000,16000US0151000,AL,1,202967
100690,Moody,160,51096,16000US0151096,AL,1,12292
100691,Moores Mill,160,51216,16000US0151216,AL,1,6591
100692,Mooresville,160,51264,16000US0151264,AL,1,78
100693,Morris,160,51456,16000US0151456,AL,1,1737
100694,Morrison Crossroads,160,51469,16000US0151469,AL,1,190
100695,Mosses,160,51520,16000US0151520,AL,1,1036
100696,Moulton,160,51600,16000US0151600,AL,1,3386
100697,Moundville,160,51648,16000US0151648,AL,1,2183
100698,Mountain Brook,160,51696,16000US0151696,AL,1,20518
100699,Mount Olive CDP (Coosa County),160,52320,16000US0152320,AL,1,300
100700,Mount Olive CDP (Jefferson County),160,52344,16000US0152344,AL,1,4100
100701,Mount Vernon,160,52608,16000US0152608,AL,1,1482
100702,Movico,160,52680,16000US0152680,AL,1,170
100703,Mulga,160,52776,16000US0152776,AL,1,922
100704,Munford,160,52848,16000US0152848,AL,1,1443
100705,Muscle Shoals,160,53016,16000US0153016,AL,1,13492
100706,Myrtlewood,160,53112,16000US0153112,AL,1,157
100707,Nanafalia,160,53208,16000US0153208,AL,1,64
100708,Nances Creek,160,53232,16000US0153232,AL,1,292
100709,Napier Field,160,53256,16000US0153256,AL,1,414
100710,Natural Bridge,160,53376,16000US0153376,AL,1,43
100711,Nauvoo,160,53400,16000US0153400,AL,1,171
100712,Nectar,160,53448,16000US0153448,AL,1,281
100713,Needham,160,53472,16000US0153472,AL,1,108
100714,Newbern,160,53784,16000US0153784,AL,1,160
100715,New Brockton,160,53856,16000US0153856,AL,1,1346
100716,New Hope,160,54168,16000US0154168,AL,1,2803
100717,New Market,160,54312,16000US0154312,AL,1,1410
100718,New Site,160,54432,16000US0154432,AL,1,767
100719,Newton,160,54480,16000US0154480,AL,1,1709
100720,New Union,160,54582,16000US0154582,AL,1,1088
100721,Newville,160,54600,16000US0154600,AL,1,509
100722,North Courtland,160,55044,16000US0155044,AL,1,710
100723,North Johns,160,55152,16000US0155152,AL,1,179
100724,Northport,160,55200,16000US0155200,AL,1,24339
100725,Notasulga,160,55440,16000US0155440,AL,1,974
100726,Oak Grove,160,55752,16000US0155752,AL,1,564
100727,Oak Hill,160,55848,16000US0155848,AL,1,11
100728,Oakman,160,55992,16000US0155992,AL,1,659
100729,Odenville,160,56400,16000US0156400,AL,1,3663
100730,Ohatchee,160,56472,16000US0156472,AL,1,962
100731,Oneonta,160,57000,16000US0157000,AL,1,6633
100732,Onycha,160,57024,16000US0157024,AL,1,197
100733,Opelika,160,57048,16000US0157048,AL,1,28544
100734,Opp,160,57120,16000US0157120,AL,1,6665
100735,Orange Beach,160,57144,16000US0157144,AL,1,5682
100736,Orrville,160,57240,16000US0157240,AL,1,110
100737,Our Town,160,57384,16000US0157384,AL,1,490
100738,Owens Cross Roads,160,57504,16000US0157504,AL,1,1667
100739,Oxford,160,57576,16000US0157576,AL,1,21243
100740,Ozark,160,57648,16000US0157648,AL,1,14786
100741,Paint Rock,160,57696,16000US0157696,AL,1,208
100742,Panola,160,57912,16000US0157912,AL,1,32
100743,Parrish,160,58272,16000US0158272,AL,1,1086
100744,Pelham,160,58848,16000US0158848,AL,1,22346
100745,Pell City,160,58896,16000US0158896,AL,1,13312
100746,Pennington,160,58968,16000US0158968,AL,1,218
100747,Penton,160,59016,16000US0159016,AL,1,236
100748,Perdido,160,59064,16000US0159064,AL,1,554
100749,Perdido Beach,160,59088,16000US0159088,AL,1,599
100750,Peterman,160,59232,16000US0159232,AL,1,120
100751,Petrey,160,59328,16000US0159328,AL,1,42
100752,Phenix City,160,59472,16000US0159472,AL,1,36639
100753,Phil Campbell,160,59496,16000US0159496,AL,1,1149
100754,Pickensville,160,59592,16000US0159592,AL,1,661
100755,Piedmont,160,59640,16000US0159640,AL,1,4767
100756,Pike Road,160,59760,16000US0159760,AL,1,7178
100757,Pinckard,160,59832,16000US0159832,AL,1,460
100758,Pine Apple,160,59880,16000US0159880,AL,1,138
100759,Pine Hill,160,60240,16000US0160240,AL,1,929
100760,Pine Level,160,60264,16000US0160264,AL,1,4552
100761,Pine Ridge,160,60372,16000US0160372,AL,1,235
100762,Pinson,160,60648,16000US0160648,AL,1,7448
100763,Pisgah,160,60720,16000US0160720,AL,1,717
100764,Pleasant Grove,160,61008,16000US0161008,AL,1,10270
100765,Pleasant Groves,160,61038,16000US0161038,AL,1,560
100766,Point Clear,160,61488,16000US0161488,AL,1,2495
100767,Pollard,160,61536,16000US0161536,AL,1,236
100768,Powell,160,62075,16000US0162075,AL,1,1037
100769,Prattville,160,62328,16000US0162328,AL,1,34706
100770,Priceville,160,62472,16000US0162472,AL,1,2943
100771,Prichard,160,62496,16000US0162496,AL,1,22439
100772,Providence,160,62688,16000US0162688,AL,1,268
100773,Putnam,160,62952,16000US0162952,AL,1,100
100774,Ragland,160,63216,16000US0163216,AL,1,1802
100775,Rainbow City,160,63288,16000US0163288,AL,1,9608
100776,Rainsville,160,63336,16000US0163336,AL,1,4992
100777,Ranburne,160,63408,16000US0163408,AL,1,441
100778,Ray,160,63495,16000US0163495,AL,1,480
100779,Red Bay,160,63576,16000US0163576,AL,1,3143
100780,Redland,160,63730,16000US0163730,AL,1,4331
100781,Red Level,160,63768,16000US0163768,AL,1,364
100782,Redstone Arsenal,160,63912,16000US0163912,AL,1,1657
100783,Reece City,160,63984,16000US0163984,AL,1,793
100784,Reeltown,160,64040,16000US0164040,AL,1,425
100785,Reform,160,64104,16000US0164104,AL,1,2012
100786,Rehobeth,160,64152,16000US0164152,AL,1,1602
100787,Repton,160,64368,16000US0164368,AL,1,130
100788,Ridgeville,160,64656,16000US0164656,AL,1,117
100789,River Falls,160,64776,16000US0164776,AL,1,721
100790,Riverside,160,64920,16000US0164920,AL,1,2296
100791,Riverview,160,65016,16000US0165016,AL,1,138
100792,Roanoke,160,65040,16000US0165040,AL,1,6013
100793,Robertsdale,160,65208,16000US0165208,AL,1,5656
100794,Rock Creek,160,65412,16000US0165412,AL,1,1336
100795,Rockford,160,65472,16000US0165472,AL,1,620
100796,Rock Mills,160,65592,16000US0165592,AL,1,648
100797,Rockville,160,65784,16000US0165784,AL,1,34
100798,Rogersville,160,66216,16000US0166216,AL,1,1099
100799,Rosa,160,66408,16000US0166408,AL,1,385
100800,Russellville,160,67056,16000US0167056,AL,1,9824
100801,Rutledge,160,67176,16000US0167176,AL,1,342
100802,St. Florian,160,67536,16000US0167536,AL,1,418
100803,St. Stephens,160,67584,16000US0167584,AL,1,580
100804,Saks,160,67608,16000US0167608,AL,1,10826
100805,Samson,160,67800,16000US0167800,AL,1,2103
100806,Sand Rock,160,67920,16000US0167920,AL,1,590
100807,Sanford,160,68016,16000US0168016,AL,1,212
100808,Saraland,160,68160,16000US0168160,AL,1,13715
100809,Sardis City,160,68280,16000US0168280,AL,1,1654
100810,Satsuma,160,68352,16000US0168352,AL,1,6152
100811,Scottsboro,160,68736,16000US0168736,AL,1,14775
100812,Section,160,69000,16000US0169000,AL,1,811
100813,Selma,160,69120,16000US0169120,AL,1,19987
100814,Selmont-West Selmont,160,69180,16000US0169180,AL,1,2574
100815,Semmes,160,69240,16000US0169240,AL,1,3583
100816,Sheffield,160,69648,16000US0169648,AL,1,9074
100817,Shelby,160,69672,16000US0169672,AL,1,1364
100818,Shiloh,160,69840,16000US0169840,AL,1,350
100819,Shoal Creek,160,69978,16000US0169978,AL,1,1481
100820,Shorter,160,70128,16000US0170128,AL,1,436
100821,Silas,160,70416,16000US0170416,AL,1,680
100822,Silverhill,160,70536,16000US0170536,AL,1,654
100823,Sims Chapel,160,70632,16000US0170632,AL,1,163
100824,Sipsey,160,70704,16000US0170704,AL,1,473
100825,Skyline,160,70896,16000US0170896,AL,1,1048
100826,Slocomb,160,71040,16000US0171040,AL,1,1880
100827,Smiths Station,160,71190,16000US0171190,AL,1,5165
100828,Smoke Rise,160,71201,16000US0171201,AL,1,2443
100829,Snead,160,71280,16000US0171280,AL,1,765
100830,Somerville,160,71496,16000US0171496,AL,1,691
100831,Southside,160,71832,16000US0171832,AL,1,8514
100832,South Vinemont,160,71900,16000US0171900,AL,1,545
100833,Spanish Fort,160,71976,16000US0171976,AL,1,7578
100834,Spring Garden,160,72408,16000US0172408,AL,1,179
100835,Springville,160,72600,16000US0172600,AL,1,4174
100836,Spruce Pine,160,72672,16000US0172672,AL,1,146
100837,Standing Rock,160,72720,16000US0172720,AL,1,48
100838,Stapleton,160,72816,16000US0172816,AL,1,1360
100839,Steele,160,72888,16000US0172888,AL,1,945
100840,Sterrett,160,73056,16000US0173056,AL,1,575
100841,Stevenson,160,73080,16000US0173080,AL,1,2194
100842,Stewartville,160,73152,16000US0173152,AL,1,1956
100843,Stockton,160,73272,16000US0173272,AL,1,748
100844,Sulligent,160,73728,16000US0173728,AL,1,1956
100845,Sumiton,160,73848,16000US0173848,AL,1,2689
100846,Summerdale,160,73872,16000US0173872,AL,1,986
100847,Susan Moore,160,74160,16000US0174160,AL,1,731
100848,Sweet Water,160,74304,16000US0174304,AL,1,304
100849,Sylacauga,160,74352,16000US0174352,AL,1,12749
100850,Sylvania,160,74400,16000US0174400,AL,1,2119
100851,Sylvan Springs,160,74424,16000US0174424,AL,1,1729
100852,Talladega,160,74592,16000US0174592,AL,1,15931
100853,Talladega Springs,160,74616,16000US0174616,AL,1,224
100854,Tallassee,160,74688,16000US0174688,AL,1,5380
100855,Tarrant,160,74976,16000US0174976,AL,1,6278
100856,Taylor,160,75096,16000US0175096,AL,1,2880
100857,Theodore,160,75768,16000US0175768,AL,1,5942
100858,Thomaston,160,75936,16000US0175936,AL,1,268
100859,Thomasville,160,75960,16000US0175960,AL,1,4099
100860,Thorsby,160,76080,16000US0176080,AL,1,2140
100861,Tibbie,160,76200,16000US0176200,AL,1,24
100862,Tidmore Bend,160,76208,16000US0176208,AL,1,1170
100863,Tillmans Corner,160,76320,16000US0176320,AL,1,19065
